0.62715,0.63361,0.63484,0.64612,0.65898,0.66247,0.67078,0.6726,0.68086,0.68618,0.68818,0.68115,0.67162,0.66805,0.6501,0.53892,0.41534,0.30366,0.14984,NaN,NaN
0.57073,0.58449,0.60122,0.62843,0.65752,0.67195,0.68239,0.68621,0.68694,0.6905,0.69456,0.68152,0.67203,0.6691,0.6501,0.53892,0.41534,0.30366,0.14984,NaN,NaN
0.54189,0.56123,0.58933,0.63003,0.66121,0.67846,0.68859,0.68853,0.68932,0.69237,0.6953,0.68256,0,0,0,0,0,0,0,0,0
