0.98535,0.98603,0.98619,0.9871,0.98771,0.98809,0.98866,0.989,0.98953,0.99007,0.99045,0.9895,0.98801,0.98756,0.98931,0.99673,0.99871,0.99928,0.99973,1,1
0.97857,0.98032,0.9823,0.98516,0.98797,0.98938,0.98992,0.99037,0.99083,0.99106,0.99151,0.99018,0.98813,0.98767,0.98931,0.99673,0.99871,0.99928,0.99973,1,1
0.9769,0.97884,0.98234,0.98691,0.98957,0.99064,0.9909,0.99098,0.99155,0.99167,0.99193,0.99041,0,0,0,0,0,0,0,0,0
