0.97191,0.97261,0.97276,0.97382,0.97484,0.97521,0.97594,0.97619,0.97689,0.9774,0.97766,0.97689,0.97572,0.97532,0.97506,0.97221,0.96782,0.96464,0.96182,0.96124,0.96094
0.96508,0.96687,0.96888,0.97188,0.97488,0.9763,0.97711,0.97751,0.97773,0.97802,0.97842,0.97718,0.97579,0.97543,0.97506,0.97221,0.96782,0.96464,0.96182,0.96124,0.96094
0.96244,0.96467,0.96822,0.97283,0.97575,0.97714,0.97784,0.97788,0.97813,0.97835,0.97861,0.97733,0,0,0,0,0,0,0,0,0
